64,64 64,75 65,64 65,75 66,64 66,75 67,64 67,75 68,64 68,75 69,64 69,75 70,64 70,75 71,64 71,75 72,64 72,75 73,64 73,75 74,64 74,75 75,64 75,75 64,65 75,65 64,66 75,66 64,67 75,67 64,68 75,68 64,69 75,69 64,70 75,70 64,71 75,71 64,72 75,72 64,73 75,73 64,74 75,74
128,432 128,443 129,432 129,443 130,432 130,443 131,432 131,443 132,432 132,443 133,432 133,443 134,432 134,443 135,432 135,443 136,432 136,443 137,432 137,443 138,432 138,443 139,432 139,443 128,433 139,433 128,434 139,434 128,435 139,435 128,436 139,436 128,437 139,437 128,438 139,438 128,439 139,439 128,440 139,440 128,441 139,441 128,442 139,442
144,432 144,443 145,432 145,443 146,432 146,443 147,432 147,443 148,432 148,443 149,432 149,443 150,432 150,443 151,432 151,443 152,432 152,443 153,432 153,443 154,432 154,443 155,432 155,443 144,433 155,433 144,434 155,434 144,435 155,435 144,436 155,436 144,437 155,437 144,438 155,438 144,439 155,439 144,440 155,440 144,441 155,441 144,442 155,442
160,432 160,443 161,432 161,443 162,432 162,443 163,432 163,443 164,432 164,443 165,432 165,443 166,432 166,443 167,432 167,443 168,432 168,443 169,432 169,443 170,432 170,443 171,432 171,443 160,433 171,433 160,434 171,434 160,435 171,435 160,436 171,436 160,437 171,437 160,438 171,438 160,439 171,439 160,440 171,440 160,441 171,441 160,442 171,442
176,432 176,443 177,432 177,443 178,432 178,443 179,432 179,443 180,432 180,443 181,432 181,443 182,432 182,443 183,432 183,443 184,432 184,443 185,432 185,443 186,432 186,443 187,432 187,443 176,433 187,433 176,434 187,434 176,435 187,435 176,436 187,436 176,437 187,437 176,438 187,438 176,439 187,439 176,440 187,440 176,441 187,441 176,442 187,442
192,432 192,443 193,432 193,443 194,432 194,443 195,432 195,443 196,432 196,443 197,432 197,443 198,432 198,443 199,432 199,443 200,432 200,443 201,432 201,443 202,432 202,443 203,432 203,443 192,433 203,433 192,434 203,434 192,435 203,435 192,436 203,436 192,437 203,437 192,438 203,438 192,439 203,439 192,440 203,440 192,441 203,441 192,442 203,442
208,432 208,443 209,432 209,443 210,432 210,443 211,432 211,443 212,432 212,443 213,432 213,443 214,432 214,443 215,432 215,443 216,432 216,443 217,432 217,443 218,432 218,443 219,432 219,443 208,433 219,433 208,434 219,434 208,435 219,435 208,436 219,436 208,437 219,437 208,438 219,438 208,439 219,439 208,440 219,440 208,441 219,441 208,442 219,442
224,432 224,443 225,432 225,443 226,432 226,443 227,432 227,443 228,432 228,443 229,432 229,443 230,432 230,443 231,432 231,443 232,432 232,443 233,432 233,443 234,432 234,443 235,432 235,443 224,433 235,433 224,434 235,434 224,435 235,435 224,436 235,436 224,437 235,437 224,438 235,438 224,439 235,439 224,440 235,440 224,441 235,441 224,442 235,442
240,432 240,443 241,432 241,443 242,432 242,443 243,432 243,443 244,432 244,443 245,432 245,443 246,432 246,443 247,432 247,443 248,432 248,443 249,432 249,443 250,432 250,443 251,432 251,443 240,433 251,433 240,434 251,434 240,435 251,435 240,436 251,436 240,437 251,437 240,438 251,438 240,439 251,439 240,440 251,440 240,441 251,441 240,442 251,442
256,432 256,443 257,432 257,443 258,432 258,443 259,432 259,443 260,432 260,443 261,432 261,443 262,432 262,443 263,432 263,443 264,432 264,443 265,432 265,443 266,432 266,443 267,432 267,443 256,433 267,433 256,434 267,434 256,435 267,435 256,436 267,436 256,437 267,437 256,438 267,438 256,439 267,439 256,440 267,440 256,441 267,441 256,442 267,442
272,432 272,443 273,432 273,443 274,432 274,443 275,432 275,443 276,432 276,443 277,432 277,443 278,432 278,443 279,432 279,443 280,432 280,443 281,432 281,443 282,432 282,443 283,432 283,443 272,433 283,433 272,434 283,434 272,435 283,435 272,436 283,436 272,437 283,437 272,438 283,438 272,439 283,439 272,440 283,440 272,441 283,441 272,442 283,442
288,432 288,443 289,432 289,443 290,432 290,443 291,432 291,443 292,432 292,443 293,432 293,443 294,432 294,443 295,432 295,443 296,432 296,443 297,432 297,443 298,432 298,443 299,432 299,443 288,433 299,433 288,434 299,434 288,435 299,435 288,436 299,436 288,437 299,437 288,438 299,438 288,439 299,439 288,440 299,440 288,441 299,441 288,442 299,442
304,432 304,443 305,432 305,443 306,432 306,443 307,432 307,443 308,432 308,443 309,432 309,443 310,432 310,443 311,432 311,443 312,432 312,443 313,432 313,443 314,432 314,443 315,432 315,443 304,433 315,433 304,434 315,434 304,435 315,435 304,436 315,436 304,437 315,437 304,438 315,438 304,439 315,439 304,440 315,440 304,441 315,441 304,442 315,442
320,432 320,443 321,432 321,443 322,432 322,443 323,432 323,443 324,432 324,443 325,432 325,443 326,432 326,443 327,432 327,443 328,432 328,443 329,432 329,443 330,432 330,443 331,432 331,443 320,433 331,433 320,434 331,434 320,435 331,435 320,436 331,436 320,437 331,437 320,438 331,438 320,439 331,439 320,440 331,440 320,441 331,441 320,442 331,442
336,432 336,443 337,432 337,443 338,432 338,443 339,432 339,443 340,432 340,443 341,432 341,443 342,432 342,443 343,432 343,443 344,432 344,443 345,432 345,443 346,432 346,443 347,432 347,443 336,433 347,433 336,434 347,434 336,435 347,435 336,436 347,436 336,437 347,437 336,438 347,438 336,439 347,439 336,440 347,440 336,441 347,441 336,442 347,442
352,432 352,443 353,432 353,443 354,432 354,443 355,432 355,443 356,432 356,443 357,432 357,443 358,432 358,443 359,432 359,443 360,432 360,443 361,432 361,443 362,432 362,443 363,432 363,443 352,433 363,433 352,434 363,434 352,435 363,435 352,436 363,436 352,437 363,437 352,438 363,438 352,439 363,439 352,440 363,440 352,441 363,441 352,442 363,442
368,432 368,443 369,432 369,443 370,432 370,443 371,432 371,443 372,432 372,443 373,432 373,443 374,432 374,443 375,432 375,443 376,432 376,443 377,432 377,443 378,432 378,443 379,432 379,443 368,433 379,433 368,434 379,434 368,435 379,435 368,436 379,436 368,437 379,437 368,438 379,438 368,439 379,439 368,440 379,440 368,441 379,441 368,442 379,442
384,432 384,443 385,432 385,443 386,432 386,443 387,432 387,443 388,432 388,443 389,432 389,443 390,432 390,443 391,432 391,443 392,432 392,443 393,432 393,443 394,432 394,443 395,432 395,443 384,433 395,433 384,434 395,434 384,435 395,435 384,436 395,436 384,437 395,437 384,438 395,438 384,439 395,439 384,440 395,440 384,441 395,441 384,442 395,442
400,432 400,443 401,432 401,443 402,432 402,443 403,432 403,443 404,432 404,443 405,432 405,443 406,432 406,443 407,432 407,443 408,432 408,443 409,432 409,443 410,432 410,443 411,432 411,443 400,433 411,433 400,434 411,434 400,435 411,435 400,436 411,436 400,437 411,437 400,438 411,438 400,439 411,439 400,440 411,440 400,441 411,441 400,442 411,442
416,432 416,443 417,432 417,443 418,432 418,443 419,432 419,443 420,432 420,443 421,432 421,443 422,432 422,443 423,432 423,443 424,432 424,443 425,432 425,443 426,432 426,443 427,432 427,443 416,433 427,433 416,434 427,434 416,435 427,435 416,436 427,436 416,437 427,437 416,438 427,438 416,439 427,439 416,440 427,440 416,441 427,441 416,442 427,442
432,432 432,443 433,432 433,443 434,432 434,443 435,432 435,443 436,432 436,443 437,432 437,443 438,432 438,443 439,432 439,443 440,432 440,443 441,432 441,443 442,432 442,443 443,432 443,443 432,433 443,433 432,434 443,434 432,435 443,435 432,436 443,436 432,437 443,437 432,438 443,438 432,439 443,439 432,440 443,440 432,441 443,441 432,442 443,442
448,432 448,443 449,432 449,443 450,432 450,443 451,432 451,443 452,432 452,443 453,432 453,443 454,432 454,443 455,432 455,443 456,432 456,443 457,432 457,443 458,432 458,443 459,432 459,443 448,433 459,433 448,434 459,434 448,435 459,435 448,436 459,436 448,437 459,437 448,438 459,438 448,439 459,439 448,440 459,440 448,441 459,441 448,442 459,442
464,432 464,443 465,432 465,443 466,432 466,443 467,432 467,443 468,432 468,443 469,432 469,443 470,432 470,443 471,432 471,443 472,432 472,443 473,432 473,443 474,432 474,443 475,432 475,443 464,433 475,433 464,434 475,434 464,435 475,435 464,436 475,436 464,437 475,437 464,438 475,438 464,439 475,439 464,440 475,440 464,441 475,441 464,442 475,442
480,432 480,443 481,432 481,443 482,432 482,443 483,432 483,443 484,432 484,443 485,432 485,443 486,432 486,443 487,432 487,443 488,432 488,443 489,432 489,443 490,432 490,443 491,432 491,443 480,433 491,433 480,434 491,434 480,435 491,435 480,436 491,436 480,437 491,437 480,438 491,438 480,439 491,439 480,440 491,440 480,441 491,441 480,442 491,442
496,432 496,443 497,432 497,443 498,432 498,443 499,432 499,443 500,432 500,443 501,432 501,443 502,432 502,443 503,432 503,443 504,432 504,443 505,432 505,443 506,432 506,443 507,432 507,443 496,433 507,433 496,434 507,434 496,435 507,435 496,436 507,436 496,437 507,437 496,438 507,438 496,439 507,439 496,440 507,440 496,441 507,441 496,442 507,442
64,448 64,459 65,448 65,459 66,448 66,459 67,448 67,459 68,448 68,459 69,448 69,459 70,448 70,459 71,448 71,459 72,448 72,459 73,448 73,459 74,448 74,459 75,448 75,459 64,449 75,449 64,450 75,450 64,451 75,451 64,452 75,452 64,453 75,453 64,454 75,454 64,455 75,455 64,456 75,456 64,457 75,457 64,458 75,458
80,448 80,459 81,448 81,459 82,448 82,459 83,448 83,459 84,448 84,459 85,448 85,459 86,448 86,459 87,448 87,459 88,448 88,459 89,448 89,459 90,448 90,459 91,448 91,459 80,449 91,449 80,450 91,450 80,451 91,451 80,452 91,452 80,453 91,453 80,454 91,454 80,455 91,455 80,456 91,456 80,457 91,457 80,458 91,458
96,448 96,459 97,448 97,459 98,448 98,459 99,448 99,459 100,448 100,459 101,448 101,459 102,448 102,459 103,448 103,459 104,448 104,459 105,448 105,459 106,448 106,459 107,448 107,459 96,449 107,449 96,450 107,450 96,451 107,451 96,452 107,452 96,453 107,453 96,454 107,454 96,455 107,455 96,456 107,456 96,457 107,457 96,458 107,458
112,448 112,459 113,448 113,459 114,448 114,459 115,448 115,459 116,448 116,459 117,448 117,459 118,448 118,459 119,448 119,459 120,448 120,459 121,448 121,459 122,448 122,459 123,448 123,459 112,449 123,449 112,450 123,450 112,451 123,451 112,452 123,452 112,453 123,453 112,454 123,454 112,455 123,455 112,456 123,456 112,457 123,457 112,458 123,458
128,448 128,459 129,448 129,459 130,448 130,459 131,448 131,459 132,448 132,459 133,448 133,459 134,448 134,459 135,448 135,459 136,448 136,459 137,448 137,459 138,448 138,459 139,448 139,459 128,449 139,449 128,450 139,450 128,451 139,451 128,452 139,452 128,453 139,453 128,454 139,454 128,455 139,455 128,456 139,456 128,457 139,457 128,458 139,458
144,448 144,459 145,448 145,459 146,448 146,459 147,448 147,459 148,448 148,459 149,448 149,459 150,448 150,459 151,448 151,459 152,448 152,459 153,448 153,459 154,448 154,459 155,448 155,459 144,449 155,449 144,450 155,450 144,451 155,451 144,452 155,452 144,453 155,453 144,454 155,454 144,455 155,455 144,456 155,456 144,457 155,457 144,458 155,458
160,448 160,459 161,448 161,459 162,448 162,459 163,448 163,459 164,448 164,459 165,448 165,459 166,448 166,459 167,448 167,459 168,448 168,459 169,448 169,459 170,448 170,459 171,448 171,459 160,449 171,449 160,450 171,450 160,451 171,451 160,452 171,452 160,453 171,453 160,454 171,454 160,455 171,455 160,456 171,456 160,457 171,457 160,458 171,458
176,448 176,459 177,448 177,459 178,448 178,459 179,448 179,459 180,448 180,459 181,448 181,459 182,448 182,459 183,448 183,459 184,448 184,459 185,448 185,459 186,448 186,459 187,448 187,459 176,449 187,449 176,450 187,450 176,451 187,451 176,452 187,452 176,453 187,453 176,454 187,454 176,455 187,455 176,456 187,456 176,457 187,457 176,458 187,458
192,448 192,459 193,448 193,459 194,448 194,459 195,448 195,459 196,448 196,459 197,448 197,459 198,448 198,459 199,448 199,459 200,448 200,459 201,448 201,459 202,448 202,459 203,448 203,459 192,449 203,449 192,450 203,450 192,451 203,451 192,452 203,452 192,453 203,453 192,454 203,454 192,455 203,455 192,456 203,456 192,457 203,457 192,458 203,458
208,448 208,459 209,448 209,459 210,448 210,459 211,448 211,459 212,448 212,459 213,448 213,459 214,448 214,459 215,448 215,459 216,448 216,459 217,448 217,459 218,448 218,459 219,448 219,459 208,449 219,449 208,450 219,450 208,451 219,451 208,452 219,452 208,453 219,453 208,454 219,454 208,455 219,455 208,456 219,456 208,457 219,457 208,458 219,458
224,448 224,459 225,448 225,459 226,448 226,459 227,448 227,459 228,448 228,459 229,448 229,459 230,448 230,459 231,448 231,459 232,448 232,459 233,448 233,459 234,448 234,459 235,448 235,459 224,449 235,449 224,450 235,450 224,451 235,451 224,452 235,452 224,453 235,453 224,454 235,454 224,455 235,455 224,456 235,456 224,457 235,457 224,458 235,458
240,448 240,459 241,448 241,459 242,448 242,459 243,448 243,459 244,448 244,459 245,448 245,459 246,448 246,459 247,448 247,459 248,448 248,459 249,448 249,459 250,448 250,459 251,448 251,459 240,449 251,449 240,450 251,450 240,451 251,451 240,452 251,452 240,453 251,453 240,454 251,454 240,455 251,455 240,456 251,456 240,457 251,457 240,458 251,458
256,448 256,459 257,448 257,459 258,448 258,459 259,448 259,459 260,448 260,459 261,448 261,459 262,448 262,459 263,448 263,459 264,448 264,459 265,448 265,459 266,448 266,459 267,448 267,459 256,449 267,449 256,450 267,450 256,451 267,451 256,452 267,452 256,453 267,453 256,454 267,454 256,455 267,455 256,456 267,456 256,457 267,457 256,458 267,458
272,448 272,459 273,448 273,459 274,448 274,459 275,448 275,459 276,448 276,459 277,448 277,459 278,448 278,459 279,448 279,459 280,448 280,459 281,448 281,459 282,448 282,459 283,448 283,459 272,449 283,449 272,450 283,450 272,451 283,451 272,452 283,452 272,453 283,453 272,454 283,454 272,455 283,455 272,456 283,456 272,457 283,457 272,458 283,458
288,448 288,459 289,448 289,459 290,448 290,459 291,448 291,459 292,448 292,459 293,448 293,459 294,448 294,459 295,448 295,459 296,448 296,459 297,448 297,459 298,448 298,459 299,448 299,459 288,449 299,449 288,450 299,450 288,451 299,451 288,452 299,452 288,453 299,453 288,454 299,454 288,455 299,455 288,456 299,456 288,457 299,457 288,458 299,458
304,448 304,459 305,448 305,459 306,448 306,459 307,448 307,459 308,448 308,459 309,448 309,459 310,448 310,459 311,448 311,459 312,448 312,459 313,448 313,459 314,448 314,459 315,448 315,459 304,449 315,449 304,450 315,450 304,451 315,451 304,452 315,452 304,453 315,453 304,454 315,454 304,455 315,455 304,456 315,456 304,457 315,457 304,458 315,458
320,448 320,459 321,448 321,459 322,448 322,459 323,448 323,459 324,448 324,459 325,448 325,459 326,448 326,459 327,448 327,459 328,448 328,459 329,448 329,459 330,448 330,459 331,448 331,459 320,449 331,449 320,450 331,450 320,451 331,451 320,452 331,452 320,453 331,453 320,454 331,454 320,455 331,455 320,456 331,456 320,457 331,457 320,458 331,458
336,448 336,459 337,448 337,459 338,448 338,459 339,448 339,459 340,448 340,459 341,448 341,459 342,448 342,459 343,448 343,459 344,448 344,459 345,448 345,459 346,448 346,459 347,448 347,459 336,449 347,449 336,450 347,450 336,451 347,451 336,452 347,452 336,453 347,453 336,454 347,454 336,455 347,455 336,456 347,456 336,457 347,457 336,458 347,458
352,448 352,459 353,448 353,459 354,448 354,459 355,448 355,459 356,448 356,459 357,448 357,459 358,448 358,459 359,448 359,459 360,448 360,459 361,448 361,459 362,448 362,459 363,448 363,459 352,449 363,449 352,450 363,450 352,451 363,451 352,452 363,452 352,453 363,453 352,454 363,454 352,455 363,455 352,456 363,456 352,457 363,457 352,458 363,458
368,448 368,459 369,448 369,459 370,448 370,459 371,448 371,459 372,448 372,459 373,448 373,459 374,448 374,459 375,448 375,459 376,448 376,459 377,448 377,459 378,448 378,459 379,448 379,459 368,449 379,449 368,450 379,450 368,451 379,451 368,452 379,452 368,453 379,453 368,454 379,454 368,455 379,455 368,456 379,456 368,457 379,457 368,458 379,458
384,448 384,459 385,448 385,459 386,448 386,459 387,448 387,459 388,448 388,459 389,448 389,459 390,448 390,459 391,448 391,459 392,448 392,459 393,448 393,459 394,448 394,459 395,448 395,459 384,449 395,449 384,450 395,450 384,451 395,451 384,452 395,452 384,453 395,453 384,454 395,454 384,455 395,455 384,456 395,456 384,457 395,457 384,458 395,458
400,448 400,459 401,448 401,459 402,448 402,459 403,448 403,459 404,448 404,459 405,448 405,459 406,448 406,459 407,448 407,459 408,448 408,459 409,448 409,459 410,448 410,459 411,448 411,459 400,449 411,449 400,450 411,450 400,451 411,451 400,452 411,452 400,453 411,453 400,454 411,454 400,455 411,455 400,456 411,456 400,457 411,457 400,458 411,458
416,448 416,459 417,448 417,459 418,448 418,459 419,448 419,459 420,448 420,459 421,448 421,459 422,448 422,459 423,448 423,459 424,448 424,459 425,448 425,459 426,448 426,459 427,448 427,459 416,449 427,449 416,450 427,450 416,451 427,451 416,452 427,452 416,453 427,453 416,454 427,454 416,455 427,455 416,456 427,456 416,457 427,457 416,458 427,458
432,448 432,459 433,448 433,459 434,448 434,459 435,448 435,459 436,448 436,459 437,448 437,459 438,448 438,459 439,448 439,459 440,448 440,459 441,448 441,459 442,448 442,459 443,448 443,459 432,449 443,449 432,450 443,450 432,451 443,451 432,452 443,452 432,453 443,453 432,454 443,454 432,455 443,455 432,456 443,456 432,457 443,457 432,458 443,458
448,448 448,459 449,448 449,459 450,448 450,459 451,448 451,459 452,448 452,459 453,448 453,459 454,448 454,459 455,448 455,459 456,448 456,459 457,448 457,459 458,448 458,459 459,448 459,459 448,449 459,449 448,450 459,450 448,451 459,451 448,452 459,452 448,453 459,453 448,454 459,454 448,455 459,455 448,456 459,456 448,457 459,457 448,458 459,458
464,448 464,459 465,448 465,459 466,448 466,459 467,448 467,459 468,448 468,459 469,448 469,459 470,448 470,459 471,448 471,459 472,448 472,459 473,448 473,459 474,448 474,459 475,448 475,459 464,449 475,449 464,450 475,450 464,451 475,451 464,452 475,452 464,453 475,453 464,454 475,454 464,455 475,455 464,456 475,456 464,457 475,457 464,458 475,458
480,448 480,459 481,448 481,459 482,448 482,459 483,448 483,459 484,448 484,459 485,448 485,459 486,448 486,459 487,448 487,459 488,448 488,459 489,448 489,459 490,448 490,459 491,448 491,459 480,449 491,449 480,450 491,450 480,451 491,451 480,452 491,452 480,453 491,453 480,454 491,454 480,455 491,455 480,456 491,456 480,457 491,457 480,458 491,458
496,448 496,459 497,448 497,459 498,448 498,459 499,448 499,459 500,448 500,459 501,448 501,459 502,448 502,459 503,448 503,459 504,448 504,459 505,448 505,459 506,448 506,459 507,448 507,459 496,449 507,449 496,450 507,450 496,451 507,451 496,452 507,452 496,453 507,453 496,454 507,454 496,455 507,455 496,456 507,456 496,457 507,457 496,458 507,458
